Id. Cliente,Id. Producto,Fecha,current_delta_t,total_purchases,Period_x,mean,std,avg_delta_t_customer_product,Cluster,Period_y,mean_gr,std_gr,Category,Potencial_H,F_in,Status,Grading
670,4566,2024-03-20,650,2,,,,2.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
685,3408,2025-11-28,32,5,Christmas,180.0,,135.25,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.4327578574590527,Habitual,962.0726480743692
685,4566,2025-11-28,32,5,Christmas,180.0,,135.25,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.4768431983385254,Habitual,1060.0796510903426
685,4567,2024-12-02,393,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
685,4911,2025-11-28,32,4,Christmas,159.0,,138.66666666666666,4,Christmas,157.0,52.22722564517045,Categoria C2,5338.0,0.40507951768617556,Habitual,2162.314465408805
685,4911,2025-11-28,32,4,Christmas,159.0,,138.66666666666666,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.40507951768617556,Habitual,440.0945911949686
685,4912,2025-11-28,32,6,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,5338.0,0.3333333333333333,Out-of-period / Holiday behavior,1779.3333333333333
685,4912,2025-11-28,32,6,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.3333333333333333,Out-of-period / Holiday behavior,362.14666666666665
716,3408,2025-12-10,20,4,Christmas,161.0,,163.33333333333334,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.23850931677018633,Habitual,530.2348322981366
716,4567,2025-12-10,20,2,Christmas,180.0,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.2222222222222222,Habitual,494.02666666666664
722,5099,2024-12-02,393,2,Christmas,180.0,,180.0,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.0,Lost Customer,0.0
722,5103,2025-05-28,216,1,,,,,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
722,5107,2024-12-02,393,5,Christmas,41.0,,47.0,4,Christmas,168.0,72.37358563340563,Categoria T1,0.0,0.0,Lost Customer,0.0
722,5108,2024-10-22,434,1,,,,,4,Christmas,87.0,60.88248033129335,Categoria T1,0.0,0.0,Lost Customer,0.0
722,5115,2025-06-27,186,7,Christmas,41.0,,65.83333333333333,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
728,5099,2025-11-12,48,6,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.5818181818181818,Out-of-period / Holiday behavior,0.0
728,5107,2025-03-27,278,1,,,,,4,Christmas,168.0,72.37358563340563,Categoria T1,0.0,0.0,Lost Customer,0.0
728,5115,2025-05-29,215,3,,,,148.0,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
728,5116,2025-11-12,48,1,,,,,4,Christmas,180.0,33.392685255478156,Categoria T1,0.0,0.26666666666666666,Retention (1st historic purchase),0.0
732,3408,2025-12-02,28,6,Christmas,81.0,,124.2,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.5687865820667946,Habitual,1264.4808263243322
732,4565,2024-04-26,613,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.0,Lost Customer,0.0
732,4566,2025-12-02,28,6,Christmas,81.0,,124.2,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.6073612553363332,Habitual,1350.2369539633091
732,4567,2025-02-10,323,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
732,4912,2025-02-10,323,3,,,,145.0,4,Christmas,96.0,58.542579212150926,Categoria C2,5338.0,0.0,Lost Customer,0.0
732,4912,2025-02-10,323,3,,,,145.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.0,Lost Customer,0.0
732,5099,2025-12-02,28,6,Christmas,81.0,,115.8,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.6850729517396184,Habitual,0.0
761,3408,2025-09-03,118,2,,,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.9402390438247012,Out-of-period / Holiday behavior,3206.2527490039843
761,4912,2024-11-15,410,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,4625.22,0.0,Lost Customer,0.0
761,4912,2024-11-15,410,2,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
761,5099,2025-12-01,29,4,Christmas,180.0,,137.33333333333334,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.5126262626262627,Habitual,0.0
761,5102,2025-12-02,28,4,,,,,4,Christmas,60.5,62.321210942449866,Categoria T1,0.0,0.4628099173553719,Out-of-period / Holiday behavior,0.0
761,5115,2025-12-01,29,3,Christmas,180.0,,161.5,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.5147696476964769,Habitual,0.0
764,5100,2025-09-24,97,3,,,,147.5,1,Christmas,75.0,65.14037040992979,Categoria T1,0.0,1.2933333333333332,Out-of-period / Holiday behavior,0.0
768,4912,2024-03-28,642,2,,,,29.0,1,Christmas,179.5,46.660641306720926,Categoria C2,13872.52,0.0,Lost Customer,0.0
768,4912,2024-03-28,642,2,,,,29.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
778,3408,2025-04-04,270,2,,,,123.0,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.0,Lost Customer,0.0
778,4566,2025-04-04,270,2,,,,123.0,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,0.0,Lost Customer,0.0
801,3408,2025-11-24,36,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.2057142857142857,Out-of-period / Holiday behavior,370.7712
801,4912,2025-11-24,36,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,0.0,0.20055710306406685,Retention (1st historic purchase),0.0
801,4912,2025-11-24,36,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,879.2,0.20055710306406685,Retention (1st historic purchase),176.3298050139276
813,4566,2025-05-13,231,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,0.0,Lost Customer,0.0
813,4567,2025-05-13,231,2,,,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,3410.04,0.0,Lost Customer,0.0
814,4565,2025-12-02,28,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.16184971098265896,Retention (1st historic purchase),359.8113294797688
814,4566,2025-12-02,28,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.16568047337278108,Retention (1st historic purchase),368.32757396449705
814,4567,2025-12-02,28,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.15555555555555556,Retention (1st historic purchase),345.8186666666667
814,4912,2025-12-02,28,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,5338.0,0.15598885793871867,Retention (1st historic purchase),832.6685236768802
814,4912,2025-12-02,28,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.15598885793871867,Retention (1st historic purchase),169.4725348189415
827,3399,2024-01-08,722,1,,,,,4,Christmas,146.0,49.86782529848279,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
827,4565,2025-06-27,186,3,,,,180.0,4,Christmas,124.0,56.23303684981726,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
827,4567,2025-06-27,186,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
827,4912,2024-01-08,722,1,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,3698.92,0.0,Lost Customer,0.0
827,4912,2024-01-08,722,1,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,879.2,0.0,Lost Customer,0.0
878,4566,2025-11-06,54,5,,,,101.5,0,Christmas,91.0,61.174281110461045,Categoria C1,3410.04,0.5934065934065934,Out-of-period / Holiday behavior,2023.5402197802198
878,5099,2025-12-22,8,1,,,,,0,Christmas,55.0,56.71321736941261,Categoria T1,0.0,0.14545454545454545,Retention (1st historic purchase),0.0
878,5100,2025-09-24,97,6,,,,38.8,0,Christmas,135.5,62.932503525602726,Categoria T1,0.0,0.7158671586715867,Out-of-period / Holiday behavior,0.0
878,5108,2025-11-06,54,1,,,,,0,Christmas,30.5,63.95276034351883,Categoria T1,0.0,1.7704918032786885,Retention (1st historic purchase),0.0
879,3408,2025-12-01,29,5,Christmas,180.0,,154.75,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.3268253968253968,Habitual,1114.4876761904761
879,4567,2025-12-01,29,2,Christmas,180.0,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,3410.04,0.32222222222222224,Habitual,1098.7906666666668
879,4911,2025-12-01,29,4,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,6936.26,0.16111111111111112,Out-of-period / Holiday behavior,1117.5085555555556
879,4911,2025-12-01,29,4,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1667.3400000000001,0.16111111111111112,Out-of-period / Holiday behavior,268.62700000000007
906,4565,2025-11-26,34,7,,,,95.0,1,Christmas,173.0,57.30797752299166,Categoria C1,3410.04,0.19653179190751446,Out-of-period / Holiday behavior,670.1812716763006
906,4567,2025-07-25,158,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,3410.04,0.8777777777777778,Retention (1st historic purchase),2993.2573333333335
906,4911,2025-10-28,63,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,0.0,0.35,Retention (1st historic purchase),0.0
906,4911,2025-10-28,63,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1667.3400000000001,0.35,Retention (1st historic purchase),583.569
932,4566,2025-02-28,305,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
932,4567,2025-12-02,28,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.15555555555555556,Retention (1st historic purchase),345.8186666666667
946,4565,2024-05-08,601,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,3410.04,0.0,Lost Customer,0.0
946,4566,2024-05-08,601,1,,,,,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.0,Lost Customer,0.0
946,4911,2025-01-17,347,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,8007.0,0.0,Lost Customer,0.0
946,4911,2025-01-17,347,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1667.3400000000001,0.0,Lost Customer,0.0
946,4912,2025-10-31,60,3,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,8007.0,0.625,Out-of-period / Holiday behavior,5004.375
946,4912,2025-10-31,60,3,,,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1667.3400000000001,0.625,Out-of-period / Holiday behavior,1042.0875
946,5106,2025-09-26,95,3,,,,71.0,4,Christmas,46.0,25.11971337416094,Categoria T1,0.0,2.0652173913043477,Out-of-period / Holiday behavior,0.0
959,4565,2025-06-06,207,4,,,,,0,Christmas,92.0,65.02356392528957,Categoria C1,3410.04,0.0,Lost Customer,0.0
959,5108,2025-11-07,53,1,,,,,0,Christmas,30.5,63.95276034351883,Categoria T1,0.0,1.7377049180327868,Retention (1st historic purchase),0.0
991,3408,2025-06-06,207,4,,,,145.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
991,5099,2025-06-06,207,4,,,,133.66666666666666,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.0,Lost Customer,0.0
993,4912,2025-11-25,35,3,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,6936.26,0.19498607242339833,Out-of-period / Holiday behavior,1352.4740947075209
993,4912,2025-11-25,35,3,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.19498607242339833,Out-of-period / Holiday behavior,211.8406685236769
1005,4566,2025-03-11,294,2,,,,180.0,0,Christmas,91.0,61.174281110461045,Categoria C1,4546.72,0.0,Lost Customer,0.0
1005,4911,2025-02-06,327,1,,,,,0,Christmas,117.0,54.71497575096394,Categoria C2,32367.120000000003,0.0,Lost Customer,0.0
1005,4911,2025-02-06,327,1,,,,,0,Christmas,117.0,54.71497575096394,Categoria C2,2223.12,0.0,Lost Customer,0.0
1005,4912,2025-09-16,105,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,32367.120000000003,0.7446808510638298,Retention (1st historic purchase),24103.174468085108
1005,4912,2025-09-16,105,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,2223.12,0.7446808510638298,Retention (1st historic purchase),1655.514893617021
1005,5102,2024-11-26,399,1,,,,,0,Christmas,141.0,,Categoria T1,0.0,0.0,Lost Customer,0.0
1005,5105,2024-01-23,707,1,,,,,0,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1005,5112,2024-11-26,399,1,,,,,0,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1005,5115,2024-11-26,399,1,,,,,0,Christmas,75.0,51.241869273736164,Categoria T1,0.0,0.0,Lost Customer,0.0
1005,5117,2025-06-03,210,1,,,,,0,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1036,3408,2025-08-28,124,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.7085714285714285,Out-of-period / Holiday behavior,1575.239314285714
1036,4912,2024-09-25,461,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,8324.140000000001,0.0,Lost Customer,0.0
1036,4912,2024-09-25,461,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1056,3408,2024-11-13,412,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1056,4566,2024-11-13,412,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1056,4911,2024-08-30,487,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,0.0,0.0,Lost Customer,0.0
1056,4911,2024-08-30,487,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,879.2,0.0,Lost Customer,0.0
1056,4912,2024-08-30,487,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,0.0,0.0,Lost Customer,0.0
1056,4912,2024-08-30,487,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,879.2,0.0,Lost Customer,0.0
1073,3408,2025-12-05,25,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.14285714285714285,Retention (1st historic purchase),257.48
1073,4912,2025-12-05,25,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,0.0,0.1392757660167131,Retention (1st historic purchase),0.0
1073,4912,2025-12-05,25,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,879.2,0.1392757660167131,Retention (1st historic purchase),122.45125348189416
1116,3399,2025-12-02,28,1,,,,,4,Christmas,146.0,49.86782529848279,Categoria C1,3410.04,0.1917808219178082,Retention (1st historic purchase),653.9802739726027
1116,3408,2025-12-02,28,2,Christmas,180.0,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.3786631252766711,Habitual,1291.2564037184595
1116,4566,2025-12-02,28,2,Christmas,180.0,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.41723779854620974,Habitual,1422.797582554517
1116,4567,2024-06-19,559,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1116,5099,2024-07-01,547,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.0,Lost Customer,0.0
1116,5115,2024-07-01,547,1,,,,,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
1118,4566,2025-06-05,208,5,Christmas,152.0,,119.5,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,0.0,Lost Customer,0.0
1118,4567,2024-02-13,686,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1118,4911,2025-09-12,109,5,Christmas,152.0,,143.75,4,Christmas,157.0,52.22722564517045,Categoria C2,13872.52,1.4113727790814616,Habitual,19579.29710526316
1118,4911,2025-09-12,109,5,Christmas,152.0,,143.75,4,Christmas,157.0,52.22722564517045,Categoria C2,1667.3400000000001,1.4113727790814616,Habitual,2353.2382894736843
1118,4912,2025-09-12,109,4,,,,159.66666666666666,4,Christmas,96.0,58.542579212150926,Categoria C2,13872.52,1.1354166666666667,Out-of-period / Holiday behavior,15751.090416666668
1118,4912,2025-09-12,109,4,,,,159.66666666666666,4,Christmas,96.0,58.542579212150926,Categoria C2,1667.3400000000001,1.1354166666666667,Out-of-period / Holiday behavior,1893.1256250000004
1137,3408,2025-01-23,341,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1137,4911,2025-01-23,341,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,5548.38,0.0,Lost Customer,0.0
1137,4911,2025-01-23,341,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.0,Lost Customer,0.0
1144,4565,2024-02-06,693,1,,,,,0,Christmas,92.0,65.02356392528957,Categoria C1,5683.400000000001,0.0,Lost Customer,0.0
1144,4566,2025-11-19,41,4,,,,144.0,0,Christmas,91.0,61.174281110461045,Categoria C1,5683.400000000001,0.45054945054945056,Out-of-period / Holiday behavior,2560.6527472527478
1144,4567,2025-11-19,41,2,,,,175.0,0,Christmas,176.0,45.836846352214096,Categoria C1,5683.400000000001,0.23295454545454544,Out-of-period / Holiday behavior,1323.9738636363636
1144,4911,2025-05-28,216,3,,,,128.5,0,Christmas,117.0,54.71497575096394,Categoria C2,23119.82,0.0,Lost Customer,0.0
1144,4911,2025-05-28,216,3,,,,128.5,0,Christmas,117.0,54.71497575096394,Categoria C2,2778.9,0.0,Lost Customer,0.0
1144,4912,2025-05-28,216,2,,,,180.0,0,Christmas,141.0,54.78494753297183,Categoria C2,23119.82,0.0,Lost Customer,0.0
1144,4912,2025-05-28,216,2,,,,180.0,0,Christmas,141.0,54.78494753297183,Categoria C2,2778.9,0.0,Lost Customer,0.0
1156,3408,2025-09-24,97,5,Christmas,68.0,,130.5,4,Christmas,125.5,57.18415060191761,Categoria C1,4546.72,2.1993789547691587,Habitual,9999.96028122803
1156,4566,2025-09-24,97,3,Christmas,68.0,,124.0,4,Christmas,107.0,57.66587729631683,Categoria C1,4546.72,2.3330126443100605,Habitual,10607.555250137439
1156,4567,2024-10-17,439,2,,,,180.0,4,Christmas,180.0,42.96704948481452,Categoria C1,4546.72,0.0,Lost Customer,0.0
1156,4911,2025-05-06,238,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,18494.600000000002,0.0,Lost Customer,0.0
1156,4911,2025-05-06,238,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,2223.12,0.0,Lost Customer,0.0
1156,4912,2025-12-22,8,4,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,18494.600000000002,0.08333333333333333,Out-of-period / Holiday behavior,1541.2166666666667
1156,4912,2025-12-22,8,4,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,2223.12,0.08333333333333333,Out-of-period / Holiday behavior,185.26
1156,5103,2024-06-06,572,1,,,,,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1169,3408,2024-12-02,393,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1169,4566,2024-12-02,393,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1195,3408,2024-04-25,614,1,,,,,0,Christmas,147.0,59.37090372395007,Categoria C1,3410.04,0.0,Lost Customer,0.0
1211,5105,2025-03-27,278,1,,,,,1,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1211,5115,2025-03-27,278,1,,,,,1,Christmas,180.0,62.62648739213244,Categoria T1,0.0,0.0,Lost Customer,0.0
1221,4565,2024-02-14,685,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,3410.04,0.0,Lost Customer,0.0
1221,4566,2024-02-14,685,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,0.0,Lost Customer,0.0
1264,3408,2025-05-28,216,4,,,,133.0,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1264,4566,2024-03-04,666,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1264,4567,2024-03-04,666,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1299,5116,2024-01-30,700,1,,,,,0,Christmas,66.0,,Categoria T1,0.0,0.0,Lost Customer,0.0
1392,4912,2025-09-25,96,3,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,5338.0,0.5348189415041783,Out-of-period / Holiday behavior,2854.863509749304
1392,4912,2025-09-25,96,3,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.5348189415041783,Out-of-period / Holiday behavior,581.0486908077995
1394,5099,2024-02-06,693,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.0,Lost Customer,0.0
1394,5102,2025-10-29,62,6,,,,98.0,4,Christmas,60.5,62.321210942449866,Categoria T1,0.0,1.024793388429752,Out-of-period / Holiday behavior,0.0
1394,5106,2024-06-11,567,1,,,,,4,Christmas,46.0,25.11971337416094,Categoria T1,0.0,0.0,Lost Customer,0.0
1394,5107,2025-10-29,62,5,,,,133.25,4,Christmas,168.0,72.37358563340563,Categoria T1,0.0,0.36904761904761907,Out-of-period / Holiday behavior,0.0
1416,3408,2024-10-08,448,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1416,4566,2024-05-22,587,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1419,5099,2025-12-01,29,5,Christmas,159.0,,137.25,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.4162609048488537,Habitual,0.0
1419,5100,2025-12-02,28,6,Christmas,47.0,,110.0,1,Christmas,75.0,65.14037040992979,Categoria T1,0.0,0.9690780141843971,Habitual,0.0
1420,4565,2025-09-03,118,3,,,,180.0,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.6820809248554913,Out-of-period / Holiday behavior,1516.3477456647397
1426,3399,2025-10-03,88,2,,,,180.0,4,Christmas,146.0,49.86782529848279,Categoria C1,2223.12,0.6027397260273972,Out-of-period / Holiday behavior,1339.9627397260272
1426,4565,2025-12-10,20,6,Christmas,98.0,,119.2,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.36537195523370636,Habitual,812.2657011191573
1426,4567,2024-09-12,474,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
1426,4911,2025-01-31,333,2,,,,77.0,4,Christmas,157.0,52.22722564517045,Categoria C2,11096.76,0.0,Lost Customer,0.0
1426,4911,2025-01-31,333,2,,,,77.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.0,Lost Customer,0.0
